settlement_date,settlement_period,ssp,sbp,net_imbalance_volume,sell_price_adjustment,buy_price_adjustment
2026-05-07,19,133.3888864336428,133.3888864336428,401.26762335464434,0.0,0.0
2026-05-07,20,123.95,123.95,117.80926682800225,0.0,0.0
2026-05-07,21,101.75,101.75,-230.2114121575538,0.0,0.0
2026-05-07,22,96.44,96.44,-275.9598186177932,0.0,0.0
2026-05-07,23,89.84,89.84,-427.3565693162393,0.0,0.0
2026-05-07,24,90.5,90.5,-117.71094824494949,0.0,0.0
2026-05-07,25,89.72,89.72,-301.70121491610166,0.0,0.0
2026-05-07,26,86.63,86.63,-130.63916126344085,0.0,0.0
2026-05-07,27,84.30350703219665,84.30350703219665,-76.01027857751674,0.0,0.0
2026-05-07,28,92.07,92.07,-76.93881955393014,0.0,0.0
2026-05-07,29,110.0,110.0,74.56275791666667,0.0,0.0
2026-05-07,30,110.0,110.0,41.39115430555555,0.0,0.0
2026-05-07,31,115.0,115.0,56.86365565972222,0.0,0.0
2026-05-07,32,115.0,115.0,93.64033910647106,0.0,0.0
2026-05-07,33,124.95,124.95,448.37048837301586,0.0,0.0
2026-05-07,34,104.11,104.11,-62.65871179067032,0.0,0.0
2026-05-07,35,111.03333523985053,111.03333523985053,-35.502276354875285,0.0,0.0
2026-05-07,36,153.99,153.99,-193.46269563492064,0.0,0.0
2026-05-07,37,99.0,99.0,-109.78143980253212,0.0,0.0
2026-05-07,38,130.0,130.0,50.52527818209091,0.0,0.0
2026-05-07,39,99.0,99.0,-61.194242576761475,0.0,0.0
2026-05-07,40,130.0,130.0,224.46292621031745,0.0,0.0
2026-05-07,41,120.0,120.0,84.52011650584795,0.0,0.0
2026-05-07,42,120.0,120.0,10.300658007222168,0.0,0.0
2026-05-07,43,130.0,130.0,228.44448620477075,0.0,0.0
2026-05-07,44,120.0,120.0,45.172223252314815,0.0,0.0
2026-05-07,45,133.03,133.03,-386.4011111111111,0.0,0.0
2026-05-07,46,123.73,123.73,-376.119830493037,0.0,0.0
2026-05-07,47,109.03,109.03,-352.1641046499118,0.0,0.0
2026-05-07,48,120.0,120.0,31.348680709876543,0.0,0.0
2026-05-08,1,120.0,120.0,109.64899141762452,0.0,0.0
2026-05-08,2,120.0,120.0,18.65111111111111,0.0,0.0
2026-05-08,3,120.0,120.0,97.8755675,0.0,0.0
2026-05-08,4,135.0,135.0,379.49827363636365,0.0,0.0
2026-05-08,5,140.0,140.0,426.3913888888889,0.0,0.0
2026-05-08,6,140.0,140.0,309.47176708333336,0.0,0.0
2026-05-08,7,120.0,120.0,64.87652853174603,0.0,0.0
2026-05-08,8,120.0,120.0,71.85010642857142,0.0,0.0
2026-05-08,9,100.88,100.88,-32.32882219135802,0.0,0.0
2026-05-08,10,102.06958291351923,102.06958291351923,-13.022917103174603,0.0,0.0
2026-05-08,11,120.0,120.0,195.29612298481712,0.0,0.0
2026-05-08,12,120.0,120.0,38.691719166666665,0.0,0.0
2026-05-08,13,135.93,135.93,274.215905,0.0,0.0
2026-05-08,14,120.0,120.0,166.20737429091992,0.0,0.0
2026-05-08,15,139.0,139.0,319.8866523150469,0.0,0.0
2026-05-08,16,139.0,139.0,278.83799968698173,0.0,0.0
2026-05-08,17,120.0,120.0,92.39501924576155,0.0,0.0
2026-05-08,18,120.0,120.0,192.2375970700959,0.0,0.0
2026-05-08,19,68.99,68.99,-95.84150233465608,0.0,0.0
2026-05-08,20,115.0,115.0,22.531513451699993,0.0,0.0
2026-05-08,21,81.98532581460339,81.98532581460339,-73.30520859845844,0.0,0.0
2026-05-08,22,89.19,89.19,-219.20623277116403,0.0,0.0
2026-05-08,23,92.34,92.34,-1.6457652528021443,0.0,0.0
2026-05-08,24,46.0,46.0,-140.61886194444443,0.0,0.0
2026-05-08,25,82.5,82.5,-183.49622222222223,0.0,0.0
2026-05-08,26,82.4,82.4,-243.38211527777779,0.0,0.0
2026-05-08,27,78.66,78.66,-356.8699167283951,0.0,0.0
2026-05-08,28,82.6,82.6,-239.57360632850427,0.0,0.0
2026-05-08,29,82.5,82.5,-289.7205231961698,0.0,0.0
2026-05-08,30,82.5,82.5,-424.7844962445166,0.0,0.0
2026-05-08,31,82.6,82.6,-344.4761405675838,0.0,0.0
2026-05-08,32,82.6,82.6,-259.66277492368744,0.0,0.0
2026-05-08,33,82.91,82.91,-87.31557108462161,0.0,0.0
2026-05-08,34,82.85,82.85,-254.5835243580971,0.0,0.0
2026-05-08,35,82.6,82.6,-312.60620166006413,0.0,0.0
2026-05-08,36,89.0,89.0,-34.457254900195714,0.0,0.0
2026-05-08,37,86.64,86.64,-181.56402028331235,0.0,0.0
2026-05-08,38,89.0,89.0,-181.41290555555557,0.0,0.0
2026-05-08,39,125.62,125.62,95.45944474358974,0.0,0.0
2026-05-08,40,124.61,124.61,42.151525416666665,0.0,0.0
2026-05-08,41,99.41,99.41,-18.82858486111111,0.0,0.0
2026-05-08,42,131.03,131.03,31.442665555555557,0.0,0.0
2026-05-08,43,145.0,145.0,77.73272486111111,0.0,0.0
2026-05-08,44,135.0,135.0,212.458325,0.0,0.0
2026-05-08,45,129.0,129.0,214.925,0.0,0.0
2026-05-08,46,129.0,129.0,143.675,0.0,0.0
2026-05-08,47,106.4,106.4,89.26886326797386,0.0,0.0
2026-05-08,48,83.58,83.58,-51.23518166666667,0.0,0.0
2026-05-09,1,104.11,104.11,108.14345338293651,0.0,0.0
2026-05-09,2,96.42,96.42,58.8583775,0.0,0.0
2026-05-09,3,87.57,87.57,-44.11711187878788,0.0,0.0
2026-05-09,4,97.64,97.64,82.44763673611111,0.0,0.0
2026-05-09,5,99.22,99.22,115.44916666666667,0.0,0.0
2026-05-09,6,111.14106454335395,111.14106454335395,115.04520833333333,0.0,0.0
2026-05-09,7,103.16,103.16,173.1316695,0.0,0.0
2026-05-09,8,100.31,100.31,36.87776763888889,0.0,0.0
2026-05-09,9,107.96899779952855,107.96899779952855,194.02140583333335,0.0,0.0
2026-05-09,10,103.72,103.72,173.675,0.0,0.0
2026-05-09,11,102.18,102.18,157.14166666666668,0.0,0.0
2026-05-09,12,90.44,90.44,-66.46190476190476,0.0,0.0
2026-05-09,13,86.29,86.29,-7.8133928571428575,0.0,0.0
2026-05-09,14,80.21,80.21,-85.62006035714286,0.0,0.0
2026-05-09,15,63.56,63.56,-88.36408444444444,0.0,0.0
2026-05-09,16,119.95,119.95,40.86706491161616,0.0,0.0
2026-05-09,17,119.95,119.95,48.05907431818182,0.0,0.0
2026-05-09,18,124.9,124.9,67.78698572222223,0.0,0.0
2026-05-09,19,124.45,124.45,49.773809523809526,0.0,0.0
2026-05-09,20,64.69884003489719,64.69884003489719,-44.31353174603175,0.0,0.0
2026-05-09,21,77.3,77.3,-33.64083333333333,0.0,0.0
2026-05-09,22,77.3662415603901,77.3662415603901,82.05773055555555,0.0,0.0
2026-05-09,23,65.12,65.12,9.25158507936508,0.0,0.0
2026-05-09,24,65.0,65.0,-68.90342847222222,0.0,0.0
2026-05-09,25,58.33,58.33,-77.85,0.0,0.0
2026-05-09,26,53.57,53.57,-132.19999140336765,0.0,0.0
2026-05-09,27,67.82,67.82,174.59948347222223,0.0,0.0
2026-05-09,28,46.88,46.88,-130.167662190021,0.0,0.0
2026-05-09,29,24.13,24.13,-342.76695,0.0,0.0
2026-05-09,30,-13.9,-13.9,-699.3435028769841,0.0,0.0
2026-05-09,31,21.0,21.0,-407.36337104531947,0.0,0.0
2026-05-09,32,50.03,50.03,-101.81555291666666,0.0,0.0
2026-05-09,33,78.68,78.68,158.95971694444444,0.0,0.0
2026-05-09,34,86.94,86.94,30.749827586206898,0.0,0.0
2026-05-09,35,130.0,130.0,44.713541666666664,0.0,0.0
2026-05-09,36,96.76,96.76,-1.3426658496732027,0.0,0.0
2026-05-09,37,130.0,130.0,67.18416666666667,0.0,0.0
2026-05-09,38,130.93,130.93,361.93565027777777,0.0,0.0
2026-05-09,39,140.0,140.0,318.0028398611111,0.0,0.0
2026-05-09,40,157.9,157.9,701.6402176614184,0.0,0.0
2026-05-09,41,157.9,157.9,540.6039094642857,0.0,0.0
2026-05-09,42,174.0,174.0,710.5023476984127,0.0,0.0
2026-05-09,43,174.0,174.0,549.5587470502645,0.0,0.0
2026-05-09,44,169.3559383971966,169.3559383971966,296.15415930555554,0.0,0.0
2026-05-09,45,135.78,135.78,115.93948597222223,0.0,0.0
2026-05-09,46,85.42,85.42,-67.32205714566864,0.0,0.0
2026-05-09,47,144.0,144.0,30.015332915140416,0.0,0.0
2026-05-09,48,86.58220371091727,86.58220371091727,-78.7469696969697,0.0,0.0
2026-05-10,1,83.5,83.5,-118.20915477971103,0.0,0.0
2026-05-10,2,84.18,84.18,-101.6031210351377,0.0,0.0
2026-05-10,3,113.67,113.67,42.298487764180265,0.0,0.0
2026-05-10,4,98.16,98.16,55.217721455627704,0.0,0.0
2026-05-10,5,82.4,82.4,-21.10912772391208,0.0,0.0
2026-05-10,6,116.96551064695817,116.96551064695817,6.157665833333334,0.0,0.0
2026-05-10,7,82.4,82.4,-81.05040083333333,0.0,0.0
2026-05-10,8,86.2,86.2,57.153845277777776,0.0,0.0
2026-05-10,9,86.80981998323155,86.80981998323155,52.50540069444445,0.0,0.0
2026-05-10,10,66.79,66.79,-195.45929811507938,0.0,0.0
2026-05-10,11,60.77,60.77,-350.55677050213677,0.0,0.0
2026-05-10,12,54.39,54.39,-313.1298077777778,0.0,0.0
2026-05-10,13,50.0,50.0,-300.43951627752523,0.0,0.0
2026-05-10,14,41.82434129224144,41.82434129224144,-380.4903240872963,0.0,0.0
2026-05-10,15,24.0,24.0,-345.32105336104746,0.0,0.0
2026-05-10,16,30.76,30.76,-315.36415625,0.0,0.0
2026-05-10,17,19.91,19.91,-273.4248346031746,0.0,0.0
2026-05-10,18,42.07,42.07,19.21047181372549,0.0,0.0
2026-05-10,19,112.0,112.0,68.20893776960784,0.0,0.0
2026-05-10,20,6.0,6.0,-152.11958302827657,0.0,0.0
2026-05-10,21,6.0,6.0,-10.755560067908908,0.0,0.0
2026-05-10,22,0.0,0.0,-246.50208430555554,0.0,0.0
2026-05-10,23,3.02,3.02,-39.84986111111111,0.0,0.0
2026-05-10,24,21.66,21.66,38.752775138888886,0.0,0.0
2026-05-10,25,3.03,3.03,-81.72239604915066,0.0,0.0
2026-05-10,26,25.96,25.96,60.55616882936508,0.0,0.0
2026-05-10,27,20.9,20.9,-26.95041861111111,0.0,0.0
2026-05-10,28,3.09,3.09,-99.16868843253968,0.0,0.0
2026-05-10,29,-1.0,-1.0,-221.20166666666665,0.0,0.0
2026-05-10,30,-1.0,-1.0,-316.6995980545892,0.0,0.0
2026-05-10,31,-1.0,-1.0,-183.88392166666668,0.0,0.0
2026-05-10,32,-7.0,-7.0,-492.61226023809525,0.0,0.0
2026-05-10,33,-15.0,-15.0,-663.2494190955033,0.0,0.0
2026-05-10,34,-13.9,-13.9,-275.118134096527,0.0,0.0
2026-05-10,35,111.45,111.45,91.85231541666667,0.0,0.0
2026-05-10,36,115.0,115.0,49.59578292184265,0.0,0.0
2026-05-10,37,119.0,119.0,89.03139146686159,0.0,0.0
2026-05-10,38,120.9850159806491,120.9850159806491,214.81130135721247,0.0,0.0
2026-05-10,39,117.98,117.98,104.05319190412186,0.0,0.0
2026-05-10,40,123.99826481518053,123.99826481518053,40.723491792898876,0.0,0.0
2026-05-10,41,119.0,119.0,33.09075049612578,0.0,0.0
2026-05-10,42,113.6,113.6,-49.44358317387875,0.0,0.0
2026-05-10,43,127.94,127.94,104.7107152459404,0.0,0.0
2026-05-10,44,44.87,44.87,-11.893162265838258,0.0,0.0
2026-05-10,45,121.04,121.04,64.16819028992006,0.0,0.0
2026-05-10,46,80.04208968253968,80.04208968253968,-47.246587301587304,0.0,0.0
2026-05-10,47,109.95,109.95,137.66112296130953,0.0,0.0
2026-05-10,48,81.8158646726746,81.8158646726746,-179.20416666666668,0.0,0.0
2026-05-11,1,97.03,97.03,11.38548861111111,0.0,0.0
2026-05-11,2,77.2,77.2,-30.180444166666668,0.0,0.0
2026-05-11,3,92.09,92.09,-18.230555555555554,0.0,0.0
2026-05-11,4,114.9,114.9,38.40044191919192,0.0,0.0
2026-05-11,5,81.78,81.78,-67.36962525252525,0.0,0.0
2026-05-11,6,77.2,77.2,-57.69475257936508,0.0,0.0
2026-05-11,7,77.2,77.2,-110.19903013888889,0.0,0.0
2026-05-11,8,81.78,81.78,-44.19210944444445,0.0,0.0
2026-05-11,9,114.95,114.95,145.67256944444443,0.0,0.0
2026-05-11,10,77.2,77.2,-87.57585317460317,0.0,0.0
2026-05-11,11,77.14,77.14,-281.88657738095236,0.0,0.0
2026-05-11,12,77.13,77.13,-431.18764012930336,0.0,0.0
2026-05-11,13,82.0,82.0,-259.53648042077316,0.0,0.0
2026-05-11,14,129.6,129.6,162.66850723484848,0.0,0.0
2026-05-11,15,130.0,130.0,254.73735521464647,0.0,0.0
2026-05-11,16,141.0,141.0,530.7495768650793,0.0,0.0
2026-05-11,17,127.5,127.5,90.03241766666666,0.0,0.0
2026-05-11,18,125.0,125.0,43.428144211945465,0.0,0.0
2026-05-11,19,87.43,87.43,-46.50257702546296,0.0,0.0
2026-05-11,20,114.57,114.57,11.553388278388278,0.0,0.0
2026-05-11,21,112.9,112.9,161.30950164862915,0.0,0.0
2026-05-11,22,145.0,145.0,678.2874576124339,0.0,0.0
2026-05-11,23,139.0,139.0,507.91241324074076,0.0,0.0
2026-05-11,24,141.0,141.0,667.0527716666667,0.0,0.0
2026-05-11,25,149.2225607235026,149.2225607235026,766.9448797555,0.0,0.0
2026-05-11,26,148.5,148.5,785.8925261111111,0.0,0.0
2026-05-11,27,134.51,134.51,459.3179657892365,0.0,0.0
2026-05-11,28,126.67797982383436,126.67797982383436,187.74737317460318,0.0,0.0
2026-05-11,29,133.0,133.0,329.42706375,0.0,0.0
2026-05-11,30,134.85,134.85,534.24618239752,0.0,0.0
2026-05-11,31,119.95,119.95,205.02386559027778,0.0,0.0
2026-05-11,32,119.95,119.95,28.574998194444444,0.0,0.0
2026-05-11,33,129.0,129.0,65.93100298154661,0.0,0.0
2026-05-11,34,129.0,129.0,112.56944444444444,0.0,0.0
2026-05-11,35,82.05,82.05,-409.6710061309524,0.0,0.0
2026-05-11,36,82.75,82.75,-241.3297560515873,0.0,0.0
2026-05-11,37,82.75,82.75,-260.85909692171526,0.0,0.0
2026-05-11,38,82.75,82.75,-142.33862826190477,0.0,0.0
2026-05-11,39,82.75,82.75,-6.05,0.0,0.0
2026-05-11,40,111.87,111.87,52.17777944444445,0.0,0.0
2026-05-11,41,112.64,112.64,129.59151708333334,0.0,0.0
2026-05-11,42,111.73,111.73,83.98299227777778,0.0,0.0
2026-05-11,43,135.0,135.0,189.40281837257936,0.0,0.0
2026-05-11,44,111.85,111.85,192.5891690009337,0.0,0.0
2026-05-11,45,105.6,105.6,112.82795368589744,0.0,0.0
2026-05-11,46,109.07,109.07,29.99174892759528,0.0,0.0
2026-05-11,47,89.19,89.19,-173.06512251984128,0.0,0.0
2026-05-11,48,89.92,89.92,-89.19420978681343,0.0,0.0
